#{"t_start": 1768616615.9533436, "env_id": "None"}
r,l,t
3.2690914,600,3820.625649
14.389674,388,3820.841158
-0.04236589,600,3822.853492
13.225653,102,3824.55375
14.921696,105,3824.553807
12.248686,73,3825.511225
2.433755,600,3825.766314
13.772736,99,3831.472079
3.380034,600,3832.098753
17.544605,182,3833.117296
13.212877,99,3836.293803
13.859911,107,3837.241432
-8.524547,95,3844.465388
15.44413,171,3845.96621
-7.043496,219,3846.467186
17.033447,185,3847.399264
16.363056,162,3850.662901
12.451545,70,3854.168072
12.811335,93,3858.269013
15.962367,137,3860.436223
0.39167294,600,3861.67411
14.938272,106,3863.072232
12.360171,53,3864.419965
12.92724,90,3864.660351
3.3688138,600,3868.84781
17.518175,196,3869.296446
14.872717,109,3874.451038
11.989237,77,3878.450844
15.800793,156,3878.794133
15.092003,134,3880.21311
17.065422,156,3881.38907
15.766386,126,3883.701144
11.895238,70,3887.043308
12.277859,76,3887.404759
13.458222,78,3890.611606
5.7052255,600,3891.409103
15.173252,110,3893.195413
0.13604292,600,3893.437663
12.817049,65,3898.148506
14.2172985,118,3901.210776
15.09954,129,3902.142089
15.288105,160,3902.455817
1.1340276,600,3902.574109
13.667703,90,3903.889741
14.496735,345,3905.250334
-9.719751,13,3905.474076
0.39355758,600,3906.728758
13.27827,122,3907.445839
-0.42516118,600,3907.673759
13.484872,78,3910.394911
12.4143715,67,3910.394976
13.355735,74,3911.329071
13.681613,82,3916.460874
12.119559,82,3917.174848
11.593223,61,3917.627779
17.040157,171,3918.332466
-9.845433,24,3919.265344
14.413546,116,3921.382983
11.733671,65,3924.720418
17.627075,203,3926.026403
17.274504,179,3926.238621
11.311844,31,3929.830965
16.067257,177,3931.106014
13.921057,117,3931.244478
13.96186,113,3932.446185
13.146007,99,3941.380844
16.759995,147,3941.896684
4.5413823,600,3944.785769
16.136381,175,3946.476295
16.338291,169,3950.98271
16.53028,180,3952.200388
13.981267,141,3957.910496
16.443296,139,3958.137115
14.209038,115,3958.2675
0.23917605,600,3961.705446
14.338274,131,3961.810841
14.671446,144,3967.711905
13.986005,92,3968.811167
11.770269,73,3970.204588
16.964046,196,3975.071764
0.7597794,600,3975.647126
17.029474,185,3979.872597
12.5573225,109,3980.604619
5.6944513,600,3981.548542
13.983637,149,3986.452163
13.091572,109,3988.011021
15.868589,151,3988.120469
2.6253855,600,3988.568376
15.070299,267,3989.228212
0.9621283,600,3991.651992
12.566385,102,3992.047801
14.254832,122,3995.00717
11.7787895,76,3997.495564
13.367222,110,3999.451107
12.957215,227,4002.568092
0.037746537,600,4002.942851
11.032756,48,4008.171628
13.971266,117,4011.341043
16.935755,191,4021.812078
14.496187,135,4023.97555
15.80941,277,4027.571118
14.5632105,145,4028.250594
11.747866,66,4029.601521
1.7669789,600,4032.236751
16.125338,453,4035.000193
15.270117,376,4035.962374
16.700508,415,4037.041376
15.664097,130,4039.355106
15.707928,123,4044.039477
11.692571,65,4044.528224
14.914576,140,4044.774437
12.995512,88,4045.260753
16.463755,172,4047.903792
13.431238,111,4048.935825
11.9601555,63,4052.191143
14.158766,142,4056.045493
14.572121,587,4057.134268
15.555223,124,4059.218581
1.8915476,600,4059.904374
14.305073,114,4061.283826
15.436982,152,4062.007836
4.1224475,600,4062.606612
13.144224,70,4065.246351
13.804428,86,4069.208203
13.258871,77,4070.29481
15.738773,159,4070.833065
11.114761,27,4072.347909
13.8732195,91,4072.559193
4.4275217,600,4073.272849
12.503291,84,4075.089023
12.384359,59,4077.190961
13.21983,76,4079.847329
17.268784,160,4081.333228
13.904291,86,4082.486027
12.43598,86,4085.207136
17.460106,181,4094.636253
17.412663,196,4095.677898
14.650797,145,4096.861043
16.64,172,4097.471975
17.390274,323,4097.819358
14.91353,574,4099.783697
16.299255,158,4100.021086
12.089113,54,4101.104132
17.091469,157,4103.774994
13.877665,89,4107.376052
13.407671,446,4108.467101
12.818931,63,4108.467174
15.501804,230,4109.640475
11.070365,25,4110.349798
16.905901,152,4113.605944
16.257822,584,4113.97567
16.149399,153,4115.531913
15.444743,154,4117.841658
14.572464,123,4118.209315
2.6615038,600,4119.503134
14.554073,118,4122.342235
16.88565,201,4123.580648
11.583168,57,4126.193465
13.471878,109,4126.406386
12.216108,70,4126.406458
12.070284,53,4128.566339
17.759426,173,4129.954337
13.139852,90,4136.804272
17.632698,173,4138.201712
14.77991,106,4138.915905
16.683132,145,4143.386012
15.817609,127,4144.818908
17.723272,409,4145.849724
12.171652,81,4147.554083
12.591185,306,4149.81772
13.501926,107,4151.346633
14.536434,374,4152.252362
14.829414,109,4157.528256
13.189101,71,4159.656803
14.0188465,120,4159.902178
17.219528,158,4161.841913
16.0222,401,4162.448402
16.285982,340,4163.375289
14.891547,117,4165.938787
11.232844,139,4166.064725
13.758295,102,4171.40315
13.355328,538,4173.088272
11.96711,80,4175.121996
14.449495,116,4175.235631
13.993074,134,4175.373035
15.970251,150,4224.833895
11.686389,39,4224.833954
13.823809,142,4224.833965
12.378592,73,4224.939983
15.300924,387,4226.711228
11.102909,69,4228.070097
15.877401,160,4229.460326
15.06008,109,4230.729195
15.333782,514,4233.377176
16.142452,135,4240.532199
13.797795,99,4241.10677
14.924061,336,4241.592739
11.967985,127,4242.979003
11.982871,45,4245.746417
17.689684,201,4248.276246
17.405588,482,4248.623453
13.812128,234,4251.919954
15.842253,146,4258.272142
11.422945,69,4259.838327
14.573313,168,4260.419498
13.6402445,130,4260.657932
17.07061,344,4264.718807
16.913363,149,4265.517692
11.902128,61,4271.769714
12.805311,106,4272.266629
12.03571,75,4274.333364
16.88903,270,4274.333424
16.143173,137,4276.824219
14.072699,248,4277.543255
16.649021,188,4280.562099
13.253536,80,4281.820587
14.487181,183,4282.067449
16.28576,419,4282.303136
12.178634,76,4283.37883
14.699001,559,4285.660763
16.916964,157,4290.520446
12.719553,65,4291.107177
15.550348,521,4291.783577
17.080431,157,4292.977638
16.564516,147,4294.299435
15.1481,113,4295.181797
15.528573,131,4295.962547
0.2926172,600,4296.932396
11.255173,66,4299.516114
15.0303545,117,4304.284588
12.814699,80,4305.449358
13.093837,101,4306.177714
14.515694,202,4306.177788
14.408151,147,4308.425591
13.350599,96,4310.834912
16.087439,186,4314.815501
14.400438,136,4320.244372
17.709482,224,4321.500452
12.170499,154,4324.160118
12.497989,187,4327.330782
15.156572,126,4329.632973
13.883987,91,4330.979232
13.249413,454,4331.10414
13.931287,93,4332.441222
12.714595,434,4333.166523
16.999645,208,4335.269992
15.365643,239,4336.45668
15.920575,454,4339.149552
13.527488,90,4340.347799
13.275503,117,4341.362686
17.129368,159,4343.152032
17.084599,423,4347.015127
